0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 0.0 0.0
2.15 0.0 0.0
2.25 0.0 0.0
2.35 0.0 0.0
2.45 0.0 0.0
2.5500000000000003 0.0 0.0
2.6500000000000004 0.0 0.0
2.75 0.0 0.0
2.85 0.0005792823426555471 0.00019728535353535356
2.95 0.038820702703141606 0.014362373737373738
3.0500000000000003 0.540607950771164 0.2252209595959596
3.1500000000000004 2.053406540546557 1.0795059974747476
3.25 3.7344190255157126 2.7333491161616164
3.35 4.2571872618717 4.7365056818181825
3.45 3.707372278231762 6.5866477272727275
3.5500000000000003 2.8057990853501047 8.069207702020202
3.6500000000000004 2.017930953695076 9.196377840909092
3.75 1.4099041859577373 10.027659406565657
3.85 1.0052449451897232 10.652383207070708
3.95 0.742678846111172 11.13821811868687
4.05 0.5878065394201721 11.54245580808081
4.15 0.49490486365008907 11.89981849747475
4.25 0.4366691444813134 12.230508207070708
4.3500000000000005 0.3951398430021045 12.543994633838384
4.45 0.3790542833447336 12.858704229797981
4.55 0.3817143083827402 13.190025252525254
4.65 0.3994661381765174 13.55216224747475
4.75 0.4258282849445254 13.954979482323234
4.8500000000000005 0.46726296090274233 14.415798611111112
4.95 0.4958560713224256 14.925189393939394
5.050000000000001 0.5551266399619075 15.51874210858586
5.15 0.6208902924786823 16.209161931818183
5.25 0.7044043863716001 17.023161300505052
5.3500000000000005 0.8171385463623982 18.003748421717173
5.45 0.9451224212487774 19.180713383838384
5.550000000000001 1.0921855986448745 20.59118529040404
5.65 1.224033243728768 22.22940340909091
5.75 1.3275122316233088 24.069562815656568
5.8500000000000005 1.4037910770794868 26.083727904040405
5.95 1.4285117732346153 28.204032512626267
6.050000000000001 1.4296836769609962 30.398003472222225
6.15 1.394392819222368 32.60913825757576
6.25 1.3690429181292993 34.851246843434346
6.3500000000000005 1.3590096787247357 37.148713699494955
6.45 1.3681867986108154 39.535116792929294
6.550000000000001 1.3495874462164488 41.96263415404041
6.65 1.2915554845808475 44.35724431818182
6.75 1.1919555044361698 46.63415404040404
6.8500000000000005 1.0743725953657248 48.747711489899
6.95 0.9540910583026306 50.67984532828283
7.050000000000001 0.8510977014516782 52.45336174242425
7.15 0.7578155592033391 54.07761205808081
7.25 0.6896068466550959 55.59730113636364
7.3500000000000005 0.6598031101284514 57.09169823232324
7.45 0.6240829487291211 58.543915719696976
7.550000000000001 0.6203405648497116 60.026436237373744
7.65 0.6411678569583202 61.59958964646465
7.75 0.6799622824961726 63.311829229797986
7.8500000000000005 0.7230752481662419 65.17992424242425
7.95 0.7900548936308119 67.2733980429293
8.05 0.8656306420425871 69.62519728535354
8.15 0.9426803918917961 72.25035511363637
8.25 1.0315674703408986 75.19397095959597
8.35 1.1041271886626205 78.42148042929294
8.450000000000001 1.175487869578698 81.94038036616162
8.55 1.2185864714787882 85.67514993686869
8.65 1.2488237491939722 89.59264520202021
8.75 1.2729308176728213 93.67862215909092
8.85 1.2588422924377536 97.81226325757576
8.950000000000001 1.2436991820103538 101.98899147727273
9.05 1.2102990661348323 106.14488636363637
9.15 1.175288668252959 110.27024147727273
9.25 1.137123394207961 114.34935290404042
