0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 0.0 0.0
2.15 0.0 0.0
2.25 0.0 0.0
2.35 0.0 0.0
2.45 0.0 0.0
2.5500000000000003 0.0 0.0
2.6500000000000004 0.0 0.0
2.75 0.0 0.0
2.85 0.0 0.0
2.95 0.00042612351253980344 3.711125955614933e-5
3.0500000000000003 0.012756528742287962 0.001224671565352928
3.1500000000000004 0.10072152784332057 0.011226156015735166
3.25 0.37461447149088006 0.05082386996214664
3.35 0.8173558369722791 0.14261857047428173
3.45 1.2931620114526874 0.29664885326207974
3.5500000000000003 1.6130027624278998 0.5000742225191122
3.6500000000000004 1.8257691003383802 0.743486973947896
3.75 1.8544353899999257 1.0044533511467377
3.85 1.8272849372119955 1.275495435315074
3.95 1.7509144308331486 1.5488755288354492
4.05 1.7119836406584197 1.8298819861946118
4.15 1.5862261371646886 2.1032620797149835
4.25 1.4626726133242132 2.367642692792992
4.3500000000000005 1.3954152646889169 2.6318748608327764
4.45 1.319923354026186 2.8934350181845168
4.55 1.2666647305696508 3.1558487345060477
4.65 1.2076270058318035 3.4171491130408973
4.75 1.1457286878709338 3.675833147777036
4.8500000000000005 1.1116625296504596 3.937504638907449
4.95 1.1014839198761366 4.207581830327324
5.050000000000001 1.0408437166462565 4.473205670600463
5.15 1.0173159580277744 4.743208639501222
5.25 1.0027469804059392 5.019780301343429
5.3500000000000005 0.9873153258716263 5.302568099161294
5.45 0.9790729978756213 5.593576040970829
5.550000000000001 0.9655409366422053 5.891189786981374
5.65 0.9382878228580327 6.1909188747866075
5.75 0.9565808260214611 6.507403696281449
5.8500000000000005 0.954608765885432 6.834316781711579
5.95 0.9421712428420495 7.168095450159574
6.050000000000001 0.9466443068635486 7.514825948192683
6.15 0.957635571491092 7.877273064647812
6.25 0.9408610076117925 8.245045646849249
6.3500000000000005 0.9694510872059389 8.636216878200846
6.45 0.9666794711178616 9.038651376827719
6.550000000000001 0.9834625751576174 9.460866176798033
6.65 0.9909654207246763 9.899391375343294
6.75 1.0039034916033496 10.357103095079044
6.8500000000000005 1.0167362102244613 10.83450233800935
6.95 1.0242355443489473 11.329566540488381
7.050000000000001 1.0400438236985157 11.846841831811776
7.15 1.0558064798544549 12.386959103391968
7.25 1.0497071994701157 12.939081867438587
7.3500000000000005 1.05219660302692 13.50788614265569
7.45 1.0390404203233554 14.084966228753805
7.550000000000001 1.0522643958302578 14.685185185185189
7.65 1.0487619881414827 15.299357975209672
7.75 1.0490714393801976 15.929878275068646
7.8500000000000005 1.0459554970265788 16.574853410524756
7.95 1.030106115908615 17.226341572032958
8.05 1.0307409717351836 17.894733912268975
8.15 1.0334634851524653 18.581644771023516
8.25 1.0313655674723368 19.284086691902314
8.35 1.0179806523582926 19.994321977287903
8.450000000000001 1.0182073926544697 20.72183255399689
8.55 1.0194387546053856 21.467564759147926
8.65 1.0195482853205577 22.230924812588132
8.75 1.0091900085560488 23.004100794180985
8.85 1.0096909036467017 23.795442737326518
8.950000000000001 1.0026254913269823 24.599105618644685
9.05 1.0038652861738162 25.421843687374743
9.15 1.0018216203334769 26.261151933496595
9.25 1.0091019628576003 27.125139167223367
